iteration,element,id,parent_id,level,n0,n1,n2,x0,y0,x1,y1,x2,y2
5,25,65,24,5,30,17,4,0.625,0.625,0.5,0.75,0.5,0.5
5,26,66,38,6,32,21,17,0.5,0.875,0.375,0.875,0.5,0.75
5,27,67,50,7,33,24,21,0.4375,0.9375,0.375,1,0.375,0.875
5,28,68,4,4,29,4,10,0.75,0.5,0.5,0.5,0.75,0.25
5,29,69,8,4,27,2,11,1,0.75,1,1,0.75,0.75
5,30,70,16,4,29,7,11,0.75,0.5,1,0.5,0.75,0.75
5,31,71,24,5,30,11,17,0.625,0.625,0.75,0.75,0.5,0.75
5,32,72,50,7,33,8,24,0.4375,0.9375,0.5,1,0.375,1
5,33,73,16,5,30,29,11,0.625,0.625,0.75,0.5,0.75,0.75
5,34,74,10,5,31,28,8,0.625,0.875,0.75,1,0.5,1
5,35,75,17,6,32,31,8,0.5,0.875,0.625,0.875,0.5,1
5,36,76,38,7,33,32,8,0.4375,0.9375,0.5,0.875,0.5,1
5,37,77,16,5,30,4,29,0.625,0.625,0.5,0.5,0.75,0.5
5,38,78,10,5,31,11,28,0.625,0.875,0.75,0.75,0.75,1
5,39,79,17,6,32,17,31,0.5,0.875,0.5,0.75,0.625,0.875
5,40,80,38,7,33,21,32,0.4375,0.9375,0.375,0.875,0.5,0.875
5,41,81,1,4,36,9,5,0.5,0.25,0.25,0.25,0.5,0
5,42,82,13,4,36,10,4,0.5,0.25,0.75,0.25,0.5,0.5
5,43,83,20,5,38,13,9,0.125,0.375,0,0.25,0.25,0.25
5,44,84,23,5,37,16,9,0.375,0.375,0.25,0.5,0.25,0.25
5,45,85,27,5,35,13,0,0.125,0.125,0,0.25,0,0
5,46,86,37,6,39,20,14,0,0.625,0.125,0.625,0,0.75
5,47,87,39,6,40,20,6,0.125,0.5,0.125,0.625,0,0.5
5,48,88,9,4,34,5,9,0.25,0,0.5,0,0.25,0.25
5,49,89,13,4,36,5,10,0.5,0.25,0.5,0,0.75,0.25
5,50,90,20,5,38,6,13,0.125,0.375,0,0.5,0,0.25
5,51,91,23,5,37,4,16,0.375,0.375,0.5,0.5,0.25,0.5
5,52,92,27,5,35,9,13,0.125,0.125,0.25,0.25,0,0.25
5,53,93,30,5,38,9,16,0.125,0.375,0.25,0.25,0.25,0.5
5,54,94,37,6,39,6,20,0,0.625,0,0.5,0.125,0.625
5,55,95,39,6,40,16,20,0.125,0.5,0.25,0.5,0.125,0.625
5,56,96,9,5,35,34,9,0.125,0.125,0.25,0,0.25,0.25
5,57,97,30,6,40,38,16,0.125,0.5,0.125,0.375,0.25,0.5
5,58,98,1,5,37,36,4,0.375,0.375,0.5,0.25,0.5,0.5
5,59,99,9,5,35,0,34,0.125,0.125,0,0,0.25,0
5,60,100,30,6,40,6,38,0.125,0.5,0,0.5,0.125,0.375
5,61,101,1,5,37,9,36,0.375,0.375,0.25,0.25,0.5,0.25
6,0,5,0,3,10,5,1,0.75,0.25,0.5,0,1,0
6,1,12,0,3,10,1,7,0.75,0.25,1,0,1,0.5
6,2,31,18,5,20,16,12,0.125,0.625,0.25,0.5,0.25,0.75
6,3,34,22,5,19,17,12,0.375,0.625,0.5,0.75,0.25,0.75
6,4,35,25,5,19,16,4,0.375,0.625,0.25,0.5,0.5,0.5
